date_issued,author,title,description,link,page,issue
2009/07/27,Kirstin Valdez Quade,The Five Wounds,,https://newyorker.com/magazine/2009/07/27/the-five-wounds,46,"July 27, 2009 Issue"
2009/07/20,William Styron,Rat Beach,,https://newyorker.com/magazine/2009/07/20/rat-beach,46,"July 20, 2009 Issue"
2009/07/06,Lorrie Moore,Childcare,"Fiction by Lorrie Moore: “In general, I thought of adoption much as I thought of most things in life: uneasily.”",https://newyorker.com/magazine/2009/07/06/childcare,46,"July 6 & 13, 2009 Issue"
2009/06/29,Stephen O’Connor,Ziggurat,,https://newyorker.com/magazine/2009/06/29/ziggurat,46,"June 29, 2009 Issue"
2009/06/22,Tim Gautreaux,Idols,,https://newyorker.com/magazine/2009/06/22/idols-2,46,"June 22, 2009 Issue"
2009/06/08,Edna O'Brien,“Old Wounds”,Fiction: “Our families had a falling out. … Yet we were still intimately bound up with each other.”,https://newyorker.com/magazine/2009/06/08/old-wounds,46,"June 8, 2009 Issue"
2009/06/08,Jonathan Franzen,Good Neighbors,,https://newyorker.com/magazine/2009/06/08/good-neighbors,46,"June 8, 2009 Issue"
2009/06/01,Craig Raine,Love Affair with Secondaries,,https://newyorker.com/magazine/2009/06/01/love-affair-with-secondaries,46,"June 1, 2009 Issue"
2009/05/25,Jonathan Lethem,Ava's Apartment,Fiction by Jonathan Lethem: “It turned out that it was possible to wish to become a dog only exactly up to that point where it became completely impossible.”,https://newyorker.com/magazine/2009/05/25/avas-apartment,47,"May 25, 2009 Issue"
2009/05/18,Salman Rushdie,“In the South”,Fiction: “To him the waves were Death itself and needed no other name.”,https://newyorker.com/magazine/2009/05/18/in-the-south,47,"May 18, 2009 Issue"
2009/05/11,J. G. Ballard,The Autobiography of J.G.B.,,https://newyorker.com/magazine/2009/05/11/the-autobiography-of-j-g-b,47,"May 11, 2009 Issue"
2009/05/04,Gail Hareven,The Slows,,https://newyorker.com/magazine/2009/05/04/the-slows,47,"May 4, 2009 Issue"
2009/04/27,Guillermo Martínez,Vast Hell,,https://newyorker.com/magazine/2009/04/27/vast-hell,47,"April 27, 2009 Issue"
2009/04/20,Chris Adrian,A Tiny Feast,,https://newyorker.com/magazine/2009/04/20/a-tiny-feast,47,"April 20, 2009 Issue"
2009/04/13,Colm Tóibín,The Color of Shadows,,https://newyorker.com/magazine/2009/04/13/the-color-of-shadows,47,"April 13, 2009 Issue"
2009/04/06,Brad Watson,Visitation,,https://newyorker.com/magazine/2009/04/06/visitation-3,47,"April 6, 2009 Issue"
2009/03/30,Craig Raine,Julia And Byron,,https://newyorker.com/magazine/2009/03/30/julia-and-byron,47,"March 30, 2009 Issue"
2009/03/23,Tessa Hadley,She’s the One,,https://newyorker.com/magazine/2009/03/23/shes-the-one,47,"March 23, 2009 Issue"
2009/03/09,David Foster Wallace,“Wiggle Room”,Fiction: “The joke this week was: How was an I.R.S. rote examiner like a mushroom? Both kept in the dark and fed horseshit.”,https://newyorker.com/magazine/2009/03/09/wiggle-room,48,"March 9, 2009 Issue"
2009/03/02,A. M. Homes,Brother on Sunday,,https://newyorker.com/magazine/2009/03/02/brother-on-sunday,48,"March 2, 2009 Issue"
2009/02/23,Italo Calvino,The Daughters of the Moon,,https://newyorker.com/magazine/2009/02/23/the-daughters-of-the-moon,48,"February 23, 2009 Issue"
2009/02/09,Steven Millhauser,The Invasion from Outer Space,,https://newyorker.com/magazine/2009/02/09/the-invasion-from-outer-space,48,"February 9, 2009 Issue"
2009/02/02,George Saunders,Al Roosten,,https://newyorker.com/magazine/2009/02/02/al-roosten,48,"February 2, 2009 Issue"
2009/01/26,Aravind Adiga,The Elephant,,https://newyorker.com/magazine/2009/01/26/the-elephant,48,"January 26, 2009 Issue"
2009/01/19,Antonya Nelson,Soldier’s Joy,,https://newyorker.com/magazine/2009/01/19/soldiers-joy,48,"January 19, 2009 Issue"
2009/01/12,Joyce Carol Oates,Pumpkin Head,"“It did not seem to her a natural light, and in weak moments she thought, This is the crossing-over time.”",https://newyorker.com/magazine/2009/01/12/pumpkin-head,48,"January 12, 2009 Issue"
2009/01/05,Julian Barnes,The Limner,,https://newyorker.com/magazine/2009/01/05/the-limner,48,"January 5, 2009 Issue"
2008/12/22,Alice Munro,Some Women,,https://newyorker.com/magazine/2008/12/22/some-women,48,"December 22, 2008 Issue"
2008/12/22,Roberto Bolaño,Meeting with Enrique Lihn,,https://newyorker.com/magazine/2008/12/22/meeting-with-enrique-lihn,49,"December 22, 2008 Issue"
2008/12/22,Colson Whitehead,“The Gangsters”,"“According to the world, we were the definition of paradox: black boys with beach houses.”",https://newyorker.com/magazine/2008/12/22/the-gangsters,49,"December 22, 2008 Issue"
2008/12/22,Donald Antrim,Another Manhattan,"“What kind of man courts a woman by letting her make an enormous bouquet for his wife, then asks her to pare back?”",https://newyorker.com/magazine/2008/12/22/another-manhattan,49,"December 22, 2008 Issue"
2008/12/15,William Trevor,The Woman of the House,,https://newyorker.com/magazine/2008/12/15/the-woman-of-the-house,49,"December 15, 2008 Issue"
2008/12/08,Amos Oz,Waiting,,https://newyorker.com/magazine/2008/12/08/waiting-fiction-amos-oz,49,"December 8, 2008 Issue"
2008/12/01,Daniyal Mueenuddin,"In Other Rooms, Other Wonders",,https://newyorker.com/magazine/2008/12/01/in-other-rooms-other-wonders,49,"December 1, 2008 Issue"
2008/11/24,Edwidge Danticat,Ghosts,,https://newyorker.com/magazine/2008/11/24/ghosts-fiction-edwidge-danticat,49,"November 24, 2008 Issue"
2008/11/17,Jonathan Lethem,Lostronaut,,https://newyorker.com/magazine/2008/11/17/lostronaut,49,"November 17, 2008 Issue"
2008/11/10,Wells Tower,Leopard,,https://newyorker.com/magazine/2008/11/10/leopard,49,"November 10, 2008 Issue"
2008/11/03,Louise Erdrich,The Fat Man’s Race,,https://newyorker.com/magazine/2008/11/03/the-fat-mans-race,49,"November 3, 2008 Issue"
2008/10/27,J. M. G. Le Clézio,The Boy Who Had Never Seen the Sea,,https://newyorker.com/magazine/2008/10/27/the-boy-who-had-never-seen-the-sea,50,"October 27, 2008 Issue"
2008/10/20,Roddy Doyle,Sleep,,https://newyorker.com/magazine/2008/10/20/sleep-fiction-roddy-doyle,50,"October 20, 2008 Issue"
2008/10/13,Yiyun Li,"Gold Boy, Emerald Girl",,https://newyorker.com/magazine/2008/10/13/gold-boy-emerald-girl,50,"October 13, 2008 Issue"
2008/10/06,Daniel Alarcón,The Idiot President,,https://newyorker.com/magazine/2008/10/06/the-idiot-president,50,"October 6, 2008 Issue"
2008/09/29,Andrea Lee,Three,,https://newyorker.com/magazine/2008/09/29/three-fiction-andrea-lee,50,"September 29, 2008 Issue"
2008/09/22,Aleksandar Hemon,The Noble Truths of Suffering,,https://newyorker.com/magazine/2008/09/22/the-noble-truths-of-suffering,50,"September 22, 2008 Issue"
2008/09/15,Daniyal Mueenuddin,A Spoiled Man,,https://newyorker.com/magazine/2008/09/15/a-spoiled-man,50,"September 15, 2008 Issue"
2008/09/08,Alice Munro,Face,,https://newyorker.com/magazine/2008/09/08/face,50,"September 8, 2008 Issue"
2008/09/01,Janet Frame,Gorse Is Not People,,https://newyorker.com/magazine/2008/09/01/gorse-is-not-people,50,"September 1, 2008 Issue"
2008/08/25,Tobias Wolff,Awake,,https://newyorker.com/magazine/2008/08/25/awake-tobias-wolff,50,"August 25, 2008 Issue"
2008/08/11,Joshua Ferris,The Dinner Party,,https://newyorker.com/magazine/2008/08/11/the-dinner-party-joshua-ferris,51,"August 11, 2008 Issue"
2008/07/28,Ruth Prawer Jhabvala,The Teacher,,https://newyorker.com/magazine/2008/07/28/the-teacher-fiction-ruth-prawer-jhabvala,51,"July 28, 2008 Issue"
2008/07/21,Sarah Shun-lien Bynum,Yurt,"Fiction by Sarah Shun-lien Bynum: “A year ago, Ms. Duffy, the fifth-grade English and history teacher, had come very close to losing it.”",https://newyorker.com/magazine/2008/07/21/yurt,51,"July 21, 2008 Issue"
2008/07/07,T. Coraghessan Boyle,Thirteen Hundred Rats,,https://newyorker.com/magazine/2008/07/07/thirteen-hundred-rats,51,"July 7, 2008 Issue"
2008/06/30,Alice Munro,Deep-Holes,,https://newyorker.com/magazine/2008/06/30/deep-holes,51,"June 30, 2008 Issue"
2008/06/23,Chimamanda Ngozi Adichie,The Headstrong Historian,,https://newyorker.com/magazine/2008/06/23/the-headstrong-historian,51,"June 23, 2008 Issue"
2008/06/09,Vladimir Nabokov,Natasha,,https://newyorker.com/magazine/2008/06/09/natasha-fiction-vladimir-nabokov,51,"June 9 & 16, 2008 Issue"
2008/06/09,Annie Proulx,Annie Proulx: “Tits-Up in a Ditch”,"“Way we see it,” Bonita said to Dakotah, “is you ought a join the Army yourself. They take women.”",https://newyorker.com/magazine/2008/06/09/tits-up-in-a-ditch,51,"June 9 & 16, 2008 Issue"
2008/06/09,Mary Gaitskill,Don’t Cry,,https://newyorker.com/magazine/2008/06/09/dont-cry,51,"June 9 & 16, 2008 Issue"
2008/06/02,Janet Frame,A Night at the Opera,,https://newyorker.com/magazine/2008/06/02/a-night-at-the-opera-fiction-janet-frame,51,"June 2, 2008 Issue"
2008/05/26,John Updike,The Full Glass,,https://newyorker.com/magazine/2008/05/26/the-full-glass,52,"May 26, 2008 Issue"
2008/05/19,Julian Barnes,East Wind,,https://newyorker.com/magazine/2008/05/19/east-wind,52,"May 19, 2008 Issue"
2008/05/12,Yiyun Li,A Man Like Him,,https://newyorker.com/magazine/2008/05/12/a-man-like-him,52,"May 12, 2008 Issue"
2008/05/05,Roz Chast,Sketchbook by Roz Chast,,https://newyorker.com/magazine/2008/05/05/what-they-believe-in,52,"May 5, 2008 Issue"
2008/05/05,Annie Proulx,Them Old Cowboy Songs,Travails of a homesteading couple,https://newyorker.com/magazine/2008/05/05/them-old-cowboy-songs,52,"May 5, 2008 Issue"
2008/04/28,Roddy Doyle,Bullfighting,,https://newyorker.com/magazine/2008/04/28/bullfighting,52,"April 28, 2008 Issue"
2008/04/21,Sana Krasikov,The Repatriates,,https://newyorker.com/magazine/2008/04/21/the-repatriates,52,"April 21, 2008 Issue"
2008/04/14,T. Coraghessan Boyle,The Lie,,https://newyorker.com/magazine/2008/04/14/the-lie-3,52,"April 14, 2008 Issue"
2008/04/07,Ha Jin,The House Behind a Weeping Cherry,,https://newyorker.com/magazine/2008/04/07/the-house-behind-a-weeping-cherry,52,"April 7, 2008 Issue"
2008/03/31,Jeffrey Eugenides,Great Experiment,,https://newyorker.com/magazine/2008/03/31/great-experiment,52,"March 31, 2008 Issue"
2008/03/24,Rivka Galchen,The Region of Unlikeness,,https://newyorker.com/magazine/2008/03/24/the-region-of-unlikeness,53,"March 24, 2008 Issue"
2008/03/17,John Burnside,The Bell Ringer,,https://newyorker.com/magazine/2008/03/17/the-bell-ringer,53,"March 17, 2008 Issue"
2008/03/10,Hari Kunzru,"Raj, Bohemian","“Sincerity, as any hipster will tell you, is for awkward teens and people on SSRIs.”",https://newyorker.com/magazine/2008/03/10/raj-bohemian,53,"March 10, 2008 Issue"
2008/03/03,Richard Ford,Leaving for Kenosha,Leaving New Orleans,https://newyorker.com/magazine/2008/03/03/leaving-for-kenosha,53,"March 3, 2008 Issue"
2008/02/25,Salman Rushdie,The Shelter of the World,,https://newyorker.com/magazine/2008/02/25/the-shelter-of-the-world,53,"February 25, 2008 Issue"
2008/02/11,Alice Munro,Free Radicals,,https://newyorker.com/magazine/2008/02/11/free-radicals-2,53,"February 11 & 18, 2008 Issue"
2008/02/04,,Friendly Fire,British cleaning woman worries about her son in Afghanistan,https://newyorker.com/magazine/2008/02/04/friendly-fire,53,"February 4, 2008 Issue"
2008/01/28,Louise Erdrich,The Reptile Garden,Psychiatric aide falls in love with patient,https://newyorker.com/magazine/2008/01/28/the-reptile-garden,53,"January 28, 2008 Issue"
2008/01/21,T. Coraghessan Boyle,Ash Monday,,https://newyorker.com/magazine/2008/01/21/ash-monday,53,"January 21, 2008 Issue"
2008/01/14,E. L. Doctorow,Wakefield,Man moves into his garage attic.,https://newyorker.com/magazine/2008/01/14/wakefield,53,"January 14, 2008 Issue"
2008/01/07,John Updike,Outage,,https://newyorker.com/magazine/2008/01/07/outage,54,"January 7, 2008 Issue"
2007/12/24,Anne Enright,Natalie,,https://newyorker.com/magazine/2007/12/24/natalie,54,"December 24, 2007 Issue"
2007/12/24,Raymond Carver,Beginners,"Drinking gin and talking about love
(This is a draft of Carver’s story “What We Talk About When We Talk About Love” without Gordon Lish’s edits.)",https://newyorker.com/magazine/2007/12/24/beginners,54,"December 24, 2007 Issue"
2007/12/24,Lore Segal,The Arbus Factor,Two elderly friends meet at a French restaurant,https://newyorker.com/magazine/2007/12/24/the-arbus-factor,54,"December 24, 2007 Issue"
2007/12/24,Junot Díaz,Alma,Dominican girlfriend,https://newyorker.com/magazine/2007/12/24/alma,54,"December 24, 2007 Issue"
2007/12/24,Jhumpa Lahiri,Year’s End,“I didn’t know which was worse—the idea of my father’s remarrying for love or of his actively seeking out a stranger for companionship.”,https://newyorker.com/magazine/2007/12/24/years-end,54,"December 24, 2007 Issue"
2007/12/17,Jonathan Lethem,The King of Sentences,,https://newyorker.com/magazine/2007/12/17/the-king-of-sentences,54,"December 17, 2007 Issue"
2007/12/10,Jennifer Egan,Found Objects,Kleptomaniac and her therapist,https://newyorker.com/magazine/2007/12/10/found-objects,54,"December 10, 2007 Issue"
2007/12/03,Marisa Silver,The Visitor,Nurse’s aid at a V.A. hospital,https://newyorker.com/magazine/2007/12/03/the-visitor-7,54,"December 3, 2007 Issue"
2007/11/26,Roberto Bolaño,Álvaro Rousselot’s Journey,"Argentine novelist and a French movie director
(Translated, from the Spanish, by Chris Andrews.)",https://newyorker.com/magazine/2007/11/26/alvaro-rousselots-journey,54,"November 26, 2007 Issue"
2007/11/19,Antonya Nelson,Or Else,,https://newyorker.com/magazine/2007/11/19/or-else,55,"November 19, 2007 Issue"
2007/11/12,Alice Mattison,Brooklyn Circle,Searching for the remains of an elevated railway,https://newyorker.com/magazine/2007/11/12/brooklyn-circle,55,"November 12, 2007 Issue"
2007/11/05,Roddy Doyle,The Dog,,https://newyorker.com/magazine/2007/11/05/the-dog-2,55,"November 5, 2007 Issue"
2007/10/29,John Burnside,The Cold Outside,"“To begin with, I thought he was a woman. Maybe I wouldn’t have stopped if I’d known otherwise.”",https://newyorker.com/magazine/2007/10/29/the-cold-outside,55,"October 29, 2007 Issue"
2007/10/22,Andrei Platonov,Among Animals and Plants,"(Translated, from the Russian, by Robert and Elizabeth Chandler and Olga Meerson.)",https://newyorker.com/magazine/2007/10/22/among-animals-and-plants,55,"October 22, 2007 Issue"
2007/10/15,T. Coraghessan Boyle,Sin Dolor,,https://newyorker.com/magazine/2007/10/15/sin-dolor,55,"October 15, 2007 Issue"
2007/10/08,Tessa Hadley,Married Love,,https://newyorker.com/magazine/2007/10/08/married-love-2,55,"October 8, 2007 Issue"
2007/10/01,Roberto Bolaño,The Insufferable Gaucho,Argentine lawyer becomes a gaucho,https://newyorker.com/magazine/2007/10/01/the-insufferable-gaucho,55,"October 1, 2007 Issue"
2007/09/24,Maxim Biller,The Maserati Years,,https://newyorker.com/magazine/2007/09/24/the-maserati-years,55,"September 24, 2007 Issue"
2007/09/17,Paul Theroux,“Mr. Bones”,“The wickedest episodes of revelation can have the most innocent beginnings. This one began with a song.”,https://newyorker.com/magazine/2007/09/17/mr-bones,55,"September 17, 2007 Issue"
2000/12/25,Junot Díaz,The Brief Wondrous Life of Oscar Wao,"Fiction: “All of us started calling him Oscar Wao. The sad part? After a couple of weeks, he started answering to it.”",https://newyorker.com/magazine/2000/12/25/the-brief-wondrous-life-of-oscar-wao,56,"December 25, 2000 Issue"
2007/09/03,Lara Vapnyar,Luda and Milena,"Lara Vapnyar’s 2007 short story about two elderly Russian women, an English class, and a fierce competition for an eligible widower.",https://newyorker.com/magazine/2007/09/03/luda-and-milena,56,"September 3, 2007 Issue"
2007/08/27,Daniyal Mueenuddin,Nawabdin Electrician,The life of a wily Pakistani electrician,https://newyorker.com/magazine/2007/08/27/nawabdin-electrician,56,"August 27, 2007 Issue"
2007/08/20,T Cooper,Swimming,,https://newyorker.com/magazine/2007/08/20/swimming,56,"August 20, 2007 Issue"
2007/08/13,Hari Kunzru,Magda Mandela,,https://newyorker.com/magazine/2007/08/13/magda-mandela,56,"August 13, 2007 Issue"
2007/08/06,Daniil Kharms,So It Is in Life,,https://newyorker.com/magazine/2007/08/06/so-it-is-in-life,56,"August 6, 2007 Issue"
2007/07/30,A. L. Kennedy,Wasps,,https://newyorker.com/magazine/2007/07/30/wasps,56,"July 30, 2007 Issue"
2007/07/23,Antonya Nelson,Shauntrelle,,https://newyorker.com/magazine/2007/07/23/shauntrelle,56,"July 23, 2007 Issue"
2007/07/09,Stuart Dybek,If I Vanished,Man watches “Open Range” to understand a breakup,https://newyorker.com/magazine/2007/07/09/if-i-vanished,56,"July 9, 2007 Issue"
2007/07/02,Maxim Biller,The Mahogany Elephant,"Girlfriend returns from India with a gift
(Translated, from the German, by Anthea Bell)",https://newyorker.com/magazine/2007/07/02/the-mahogany-elephant,56,"July 2, 2007 Issue"
2007/06/25,Helen Simpson,Homework,,https://newyorker.com/magazine/2007/06/25/homework-8,57,"June 25, 2007 Issue"
2007/06/11,Junot Díaz,Wildwood,Teen-age Dominican runaway,https://newyorker.com/magazine/2007/06/11/wildwood,57,"June 11, 2007 Issue"
2007/06/11,Miranda July,Roy Spivey,Travelling with a movie star,https://newyorker.com/magazine/2007/06/11/roy-spivey,57,"June 11, 2007 Issue"
2007/06/11,Denis Johnson,1966,Two brothers during the Vietnam War,https://newyorker.com/magazine/2007/06/11/1966,57,"June 11, 2007 Issue"
2007/06/04,William Trevor,Faith,,https://newyorker.com/magazine/2007/06/04/faith-5,57,"June 4, 2007 Issue"
2007/05/28,George Saunders,PUPPY,,https://newyorker.com/magazine/2007/05/28/puppy-2,57,"May 28, 2007 Issue"
2007/05/21,Nadine Gordimer,A Beneficiary,,https://newyorker.com/magazine/2007/05/21/a-beneficiary,57,"May 21, 2007 Issue"
2007/05/14,Zadie Smith,Hanwell Senior,,https://newyorker.com/magazine/2007/05/14/hanwell-senior,57,"May 14, 2007 Issue"
2007/05/07,Colm Tóibín,One Minus One,,https://newyorker.com/magazine/2007/05/07/one-minus-one,57,"May 7, 2007 Issue"
2007/04/30,Richard Rayner,After the Movie,,https://newyorker.com/magazine/2007/04/30/after-the-movie,57,"April 30, 2007 Issue"
