board_id,board_name,school_id,school_name,municipality,enrolment,lat,long,first_lang_not_english,first_lang_not_french,newcomer,special_ed,gifted,grade_3_standard_reading,grade_3_standard_writing,grade_3_standard_math,grade_6_standard_reading,grade_6_standard_writing,grade_6_standard_math,low_income,parent_university_edu
B67326,CSDC de l'Est ontarien,795186,École élémentaire catholique Saint-Grégoire,Champlain,143.0,45.52153,-74.64891,74.1,25.2,,14.7,,82.0,91.0,91.0,100.0,94.0,88.0,13.36,
B67326,CSDC de l'Est ontarien,798304,École élémentaire catholique Saint-Isidore,The Nation,164.0,45.38432,-74.90603,91.5,10.4,,25.6,,89.0,84.0,79.0,85.0,89.0,85.0,11.9,
B67326,CSDC de l'Est ontarien,799998,École élémentaire catholique Saint-Jean-Baptiste,Champlain,241.0,45.61745,-74.69197,95.0,6.2,,14.5,,86.0,73.0,86.0,100.0,98.0,90.0,7.11,12.08
B67326,CSDC de l'Est ontarien,753840,École élémentaire catholique Saint-Joseph (Russell),Russell,239.0,45.2655,-75.36355999999999,68.6,32.6,,11.7,,87.0,80.0,80.0,97.0,89.0,86.0,,22.1
B67326,CSDC de l'Est ontarien,813257,École élémentaire catholique Saint-Joseph (Wendover),Alfred and Plantagenet,153.0,45.57206,-75.13025,89.5,10.5,,10.5,,68.0,58.0,68.0,93.0,93.0,93.0,7.46,
B67326,CSDC de l'Est ontarien,697680,École élémentaire catholique Saint-Mathieu,Clarence-Rockland,189.0,45.44007,-75.23874,93.7,6.3,,9.5,,96.0,92.0,92.0,94.0,83.0,72.0,7.9,23.41
B67326,CSDC de l'Est ontarien,841595,École élémentaire catholique Saint-Paul,Alfred and Plantagenet,198.0,45.53395,-74.99658000000001,97.5,,,15.7,,74.0,79.0,68.0,92.0,92.0,73.0,13.88,
B67326,CSDC de l'Est ontarien,857327,École élémentaire catholique Saint-Viateur,The Nation,290.0,45.35018,-75.2632,83.8,16.6,,12.1,,80.0,83.0,76.0,90.0,74.0,69.0,6.89,37.53
B67326,CSDC de l'Est ontarien,857459,École élémentaire catholique Saint-Victor,Alfred and Plantagenet,199.0,45.55761,-74.8803,98.5,,,15.6,,96.0,74.0,81.0,100.0,100.0,86.0,15.65,
B67326,CSDC de l'Est ontarien,718815,École intermédiaire catholique - Pavillon Alexandria,North Glengarry,,45.316078000000005,-74.636512,,,,,,,,,,,,,
B67326,CSDC de l'Est ontarien,804392,École intermédiaire catholique - Pavillon Casselman,Casselman,253.0,45.316148,-75.088038,92.9,7.5,,26.5,,,,,,,,8.38,20.67
B67326,CSDC de l'Est ontarien,733228,École intermédiaire catholique - Pavillon Embrun,Russell,212.0,45.27118,-75.27523000000001,95.3,5.2,,15.1,,,,,,,,5.11,25.17
B67326,CSDC de l'Est ontarien,770396,École intermédiaire catholique - Pavillon Hawkesbury,Hawkesbury,173.0,45.60615,-74.62519,98.8,,,26.0,5.8,,,,,,,15.98,8.33
B67326,CSDC de l'Est ontarien,767894,École intermédiaire catholique - Pavillon Plantagenet,Alfred and Plantagenet,116.0,45.547340000000005,-74.99922,94.0,,,19.8,,,,,,,,12.53,
B67326,CSDC de l'Est ontarien,728807,École intermédiaire catholique - Pavillon Rockland,Clarence-Rockland,258.0,45.548970000000004,-75.28633,95.7,3.9,,21.7,,,,,,,,7.45,23.99
B67326,CSDC de l'Est ontarien,723592,École intermédiaire catholique La Citadelle,Cornwall,204.0,45.025079999999996,-74.71452,83.8,16.2,,31.9,,,,,,,,15.66,9.92
B29130,CSDC des Aurores boréales,860515,École catholique de La Vérendrye,Thunder Bay,69.0,48.443999999999996,-89.229,42.0,59.4,,,,,,,,,,,18.51
B29130,CSDC des Aurores boréales,705708,École catholique de l'Enfant-Jésus,Dryden,21.0,49.788509999999995,-92.75645,,81.0,,,,,,,,,,,
B29130,CSDC des Aurores boréales,805076,École catholique des Étoiles-du-Nord,Red Lake,37.0,51.016290000000005,-93.82661,,83.8,,,,,,,,,,,
B29130,CSDC des Aurores boréales,787779,École catholique Franco-Supérieur,Thunder Bay,275.0,48.44072294,-89.21473658,33.8,69.8,,5.1,,62.0,68.0,73.0,94.0,77.0,84.0,13.95,16.78
B29130,CSDC des Aurores boréales,821950,École catholique Franco-Terrace,Terrace Bay,30.0,48.78123875,-87.10458039,,80.0,,,,,,,,,,,
B29130,CSDC des Aurores boréales,773778,École catholique Val-des-Bois,Marathon,56.0,48.72265,-86.37082,23.2,78.6,,,,,,,,,,,
B29130,CSDC des Aurores boréales,722421,École Immaculée-Conception,Ignace,20.0,49.40547,-91.66038,,75.0,,,,,,,,,,,
B29130,CSDC des Aurores boréales,738417,École Notre-Dame-de-Fatima,Greenstone,89.0,49.77944,-86.53239,52.8,47.2,,14.6,,64.0,73.0,73.0,,,,32.67,
B29130,CSDC des Aurores boréales,808440,École St-Joseph,Greenstone,49.0,49.72841313,-86.94531932,24.5,75.5,,,,,,,,,,26.33,
B29130,CSDC des Aurores boréales,740225,Notre-Dame-des-Écoles,Greenstone,,50.18021834,-86.70896459,,,,,,,,,,,,,
B29106,CSDC des Grandes Rivières,689505,École Bishop Belleau - French Language Unit,Moosonee,,51.27452,-80.64260999999999,,,,,,,,,,,,,
B29106,CSDC des Grandes Rivières,686638,École catholique André-Cary,Kapuskasing,248.0,49.421459999999996,-82.42828,89.5,10.5,,10.9,,78.0,59.0,52.0,78.0,70.0,83.0,12.94,21.77
B29106,CSDC des Grandes Rivières,686760,École catholique Anicet-Morin,Timmins,264.0,48.47678,-81.36927,88.6,11.4,,17.0,,,,,93.0,85.0,70.0,12.41,22.55
B29106,CSDC des Grandes Rivières,687677,École catholique Assomption (Earlton),Armstrong,168.0,47.711929999999995,-79.82696,69.6,31.5,,12.5,,61.0,50.0,56.0,,,,14.5,
B29106,CSDC des Grandes Rivières,687936,École catholique Assomption (Kirkland Lake),Kirkland Lake,157.0,48.148270000000004,-80.02783000000001,47.8,52.2,,12.7,,73.0,87.0,73.0,89.0,63.0,47.0,15.64,
B29106,CSDC des Grandes Rivières,685186,École catholique Don-Bosco,Timmins,310.0,48.49922,-81.34718000000001,88.7,11.3,,13.5,,79.0,90.0,85.0,89.0,89.0,67.0,12.17,12.92
B29106,CSDC des Grandes Rivières,707996,École catholique Georges-Vanier,Smooth Rock Falls,72.0,49.27859,-81.62305,65.3,36.1,,13.9,,,,,,,,25.0,
B29106,CSDC des Grandes Rivières,723290,École catholique Jacques-Cartier (Kapuskasing),Kapuskasing,178.0,49.40793,-82.40249,96.1,,,12.9,,95.0,95.0,84.0,85.0,55.0,55.0,14.85,
B29106,CSDC des Grandes Rivières,723169,École catholique Jacques-Cartier (Timmins),Timmins,173.0,48.48384,-81.33388000000001,93.1,6.9,,6.4,,73.0,67.0,55.0,,,,15.44,8.21
B29106,CSDC des Grandes Rivières,862752,École catholique Jean-Vanier,Kirkland Lake,40.0,48.148740000000004,-80.03061,62.5,37.5,,25.0,,,,,,,,,
B29106,CSDC des Grandes Rivières,728365,École catholique Louis-Rhéaume,Timmins,,48.488546,-81.327915,,,,,,,,,,,,,
B29106,CSDC des Grandes Rivières,805580,École catholique Louis-Rhéaume,Timmins,81.0,48.48858,-81.32791,95.1,,,,,,,,,,,16.06,
B29106,CSDC des Grandes Rivières,740322,École catholique Notre-Dame (Foleyet),Greater Sudbury,14.0,48.242290000000004,-82.43755999999999,,85.7,,,,,,,,,,,
B29106,CSDC des Grandes Rivières,736422,École catholique Notre-Dame-du-Rosaire (Gogama),Greater Sudbury,13.0,47.674640000000004,-81.72514,,,,,,,,,,,,,
B29106,CSDC des Grandes Rivières,807796,École catholique Nouveau Regard - Pavillon St-Joseph,Cochrane,251.0,49.07082,-81.01419,73.3,26.7,,7.6,,61.0,39.0,61.0,73.0,73.0,69.0,18.41,
B29106,CSDC des Grandes Rivières,759821,École catholique Paradis-des-Petits,New Liskeard,73.0,47.50524,-79.67995,97.3,,,,,,,,,,,,
B29106,CSDC des Grandes Rivières,798401,École catholique Pavillon Notre-Dame,Hearst,188.0,49.68565,-83.66714,94.7,,,9.6,,71.0,67.0,76.0,,,,13.73,22.11
B29106,CSDC des Grandes Rivières,755141,École catholique Sacré-Coeur (New Liskeard),New Liskeard,,47.50573,-79.67752,,,,,,,,,,,,,
B29106,CSDC des Grandes Rivières,705322,École catholique Sacré-Coeur (Timmins),Timmins,270.0,48.487359999999995,-81.34183,78.1,21.9,,13.3,,,,,67.0,52.0,55.0,12.08,9.75
B29106,CSDC des Grandes Rivières,785466,École catholique Sainte-Croix,Haileybury,121.0,47.44457,-79.63825,75.2,24.0,,14.0,,,70.0,60.0,,,,19.12,
B29106,CSDC des Grandes Rivières,853291,École catholique Sainte-Thérèse,Black River - Matheson,90.0,48.43114,-80.32536999999999,88.9,,,,,,,,,,,21.73,
B29106,CSDC des Grandes Rivières,835358,École catholique Saint-Michel,New Liskeard,303.0,47.543440000000004,-79.67363,86.1,13.5,,16.5,,83.0,75.0,83.0,97.0,75.0,89.0,12.35,3.82
B29106,CSDC des Grandes Rivières,782319,École catholique St-Charles,Timmins,,48.47142,-81.33864,,,,,,,,,,,,,
B29106,CSDC des Grandes Rivières,787124,École catholique St-Dominique,Timmins,236.0,48.47896,-81.36208,94.5,5.5,,8.5,,79.0,71.0,64.0,,,,11.58,17.52
B29106,CSDC des Grandes Rivières,860310,École catholique Ste-Anne,Hearst,94.0,49.69194,-83.65616,96.8,,,14.9,,83.0,50.0,50.0,,,,13.42,21.5
B29106,CSDC des Grandes Rivières,793108,École catholique St-François-Xavier,Mattice - Val Cote,46.0,49.60988,-83.26201999999999,95.7,,,,,,,,,,,,
B29106,CSDC des Grandes Rivières,794708,École catholique St-Gérard,Timmins,163.0,48.46382,-81.33283,89.6,9.8,,9.8,,68.0,68.0,73.0,65.0,29.0,47.0,18.1,10.56
B29106,CSDC des Grandes Rivières,815985,École catholique St-Jude,Timmins,138.0,48.49301,-81.15874000000001,53.6,46.4,,,,79.0,79.0,68.0,83.0,83.0,58.0,12.12,9.15
B29106,CSDC des Grandes Rivières,707309,École catholique St-Jules,Moonbeam,84.0,49.34428,-82.15321999999999,88.1,,,,,73.0,73.0,82.0,,,,15.47,
B29106,CSDC des Grandes Rivières,819107,École catholique St-Louis (Hearst),Hearst,204.0,49.68592,-83.6681,97.1,,,24.0,,,,,100.0,90.0,92.0,13.41,21.47
B29106,CSDC des Grandes Rivières,819506,École catholique St-Louis (Virginiatown),McGarry,21.0,48.13427,-79.58874,76.2,,,,,,,,,,,,
B29106,CSDC des Grandes Rivières,863823,École catholique Sts-Martyrs-Canadiens,Iroquois Falls,144.0,48.75517,-80.68991,75.0,25.0,,9.7,,87.0,87.0,87.0,77.0,54.0,62.0,12.68,8.23
B67334,CSDC du Centre-Est de l'Ontario,735632,École élémentaire Académie catholique Ange-Gabriel,Brockville,206.0,44.61215,-75.71799,30.1,71.8,,9.2,,88.0,79.0,88.0,100.0,96.0,96.0,13.94,7.34
B67334,CSDC du Centre-Est de l'Ontario,731385,École élémentaire catholique Alain-Fortin,Ottawa,699.0,45.44742,-75.47434,76.5,27.9,,6.6,,77.0,79.0,73.0,97.0,90.0,92.0,7.15,52.43
B67334,CSDC du Centre-Est de l'Ontario,705047,École élémentaire catholique Arc-en-ciel,Ottawa,434.0,45.47205,-75.47038,81.1,24.0,,16.4,,94.0,100.0,94.0,98.0,94.0,94.0,5.1,55.51
B67334,CSDC du Centre-Est de l'Ontario,866248,École élémentaire catholique Au Coeur d'Ottawa,Ottawa,,45.41164345,-75.67957234,,,,,,,,,,,,,
B67334,CSDC du Centre-Est de l'Ontario,769765,École élémentaire catholique Bernard-Grandmaître,Ottawa,637.0,45.28494,-75.68207,51.0,51.8,,8.0,,96.0,94.0,92.0,94.0,90.0,91.0,5.3,59.74
B67334,CSDC du Centre-Est de l'Ontario,705390,École élémentaire catholique De la Découverte,Ottawa,532.0,45.46363,-75.46724,74.6,28.9,,7.1,,92.0,91.0,81.0,95.0,89.0,81.0,5.21,49.35
B67334,CSDC du Centre-Est de l'Ontario,786634,École élémentaire catholique d'enseignement personnalisé Édouard-Bond,Ottawa,293.0,45.36326,-75.77674,61.8,42.3,,6.8,,88.0,84.0,81.0,97.0,92.0,95.0,8.55,46.76
B67334,CSDC du Centre-Est de l'Ontario,703753,École élémentaire catholique d'enseignement personnalisé La Source,Ottawa,316.0,45.47227135,-75.50892938,85.8,17.4,,10.1,,92.0,97.0,95.0,97.0,94.0,100.0,6.52,44.93
B67334,CSDC du Centre-Est de l'Ontario,725633,École élémentaire catholique d'enseignement personnalisé Lamoureux,Ottawa,404.0,45.372659999999996,-75.67126999999999,64.1,49.5,,8.4,,90.0,88.0,86.0,98.0,93.0,93.0,16.71,43.97
B67334,CSDC du Centre-Est de l'Ontario,764264,École élémentaire catholique Des Pins,Ottawa,163.0,45.42192,-75.60526,76.7,45.4,,19.0,,82.0,41.0,47.0,95.0,74.0,58.0,21.79,13.5
B67334,CSDC du Centre-Est de l'Ontario,703168,École élémentaire catholique Des Pionniers,Ottawa,457.0,45.473929999999996,-75.48125999999999,81.2,19.5,,13.3,,91.0,71.0,80.0,89.0,81.0,81.0,7.15,34.41
B67334,CSDC du Centre-Est de l'Ontario,741671,École élémentaire catholique Des Voyageurs,Ottawa,325.0,45.47372,-75.55218,80.3,23.4,,19.7,,82.0,98.0,75.0,100.0,97.0,97.0,7.14,35.69
B67334,CSDC du Centre-Est de l'Ontario,688091,École élémentaire catholique École élémentaire catholique Arnprior,,,45.429286,-76.373488,,,,,,,,,,,,,
B67334,CSDC du Centre-Est de l'Ontario,705055,École élémentaire catholique Elisabeth-Bruyère,Ottawa,416.0,45.28647,-75.84666,58.2,48.1,,11.3,,86.0,77.0,80.0,98.0,96.0,90.0,6.57,48.2
B67334,CSDC du Centre-Est de l'Ontario,864730,École élémentaire catholique George-Étienne-Cartier,Ottawa,335.0,45.36354,-75.67206,47.5,65.1,5.7,6.3,,98.0,96.0,90.0,97.0,97.0,97.0,15.85,33.84
B67334,CSDC du Centre-Est de l'Ontario,701688,École élémentaire catholique Horizon-Jeunesse,Ottawa,318.0,45.43245,-75.66006999999999,86.8,20.8,7.9,28.0,,63.0,61.0,49.0,77.0,73.0,70.0,37.64,6.51
B67334,CSDC du Centre-Est de l'Ontario,722901,École élémentaire catholique J.-L.-Couroux,Carleton Place,173.0,45.1294,-76.1288,28.9,72.8,,17.9,,95.0,95.0,86.0,94.0,94.0,94.0,8.53,22.85
B67334,CSDC du Centre-Est de l'Ontario,696005,École élémentaire catholique Jeanne-Lajoie,Pembroke,488.0,45.83531,-77.1507,42.8,58.2,,8.2,,85.0,91.0,78.0,94.0,85.0,77.0,9.65,14.19
B67334,CSDC du Centre-Est de l'Ontario,705136,École élémentaire catholique Jean-Robert-Gauthier,Ottawa,352.0,45.27008,-75.73226,51.1,57.7,,16.5,,91.0,96.0,82.0,96.0,92.0,91.0,8.35,63.86
B67334,CSDC du Centre-Est de l'Ontario,725536,École élémentaire catholique La Vérendrye,Ottawa,366.0,45.460409999999996,-75.59756,75.4,31.7,4.9,11.2,,85.0,78.0,80.0,97.0,93.0,93.0,15.93,31.42
B67334,CSDC du Centre-Est de l'Ontario,734314,École élémentaire catholique Laurier-Carrière,Ottawa,385.0,45.35244,-75.71247,51.9,57.1,,11.4,,87.0,84.0,79.0,92.0,83.0,85.0,15.08,34.26
B67334,CSDC du Centre-Est de l'Ontario,701670,École élémentaire catholique L'Envol,Quinte West,175.0,44.1099,-77.55235,63.4,37.1,,13.7,,95.0,89.0,100.0,100.0,90.0,100.0,9.44,10.51
B67334,CSDC du Centre-Est de l'Ontario,865648,École élémentaire catholique L'Étoile-de-l'Est,Ottawa,402.0,45.45754,-75.53185,76.4,33.8,,9.5,,88.0,97.0,87.0,100.0,98.0,94.0,8.85,48.63
B67334,CSDC du Centre-Est de l'Ontario,753157,École élémentaire catholique Marius-Barbeau,Ottawa,336.0,45.37166,-75.65655,80.7,42.3,8.3,8.9,,81.0,73.0,92.0,90.0,83.0,95.0,35.92,29.3
B67334,CSDC du Centre-Est de l'Ontario,705420,École élémentaire catholique Mgr-Rémi-Gaulin,Kingston,343.0,44.26959,-76.48629,55.1,47.5,,9.9,,72.0,78.0,68.0,96.0,91.0,89.0,9.49,27.42
B67334,CSDC du Centre-Est de l'Ontario,732397,École élémentaire catholique Montfort,Ottawa,483.0,45.441626,-75.633551,82.2,25.1,9.1,12.8,,88.0,84.0,81.0,91.0,91.0,77.0,28.32,24.72
B67334,CSDC du Centre-Est de l'Ontario,735920,École élémentaire catholique Notre-Dame-des-Champs,Ottawa,307.0,45.43287,-75.50949,77.9,33.2,,11.4,,80.0,83.0,83.0,98.0,90.0,82.0,5.57,57.68
B67334,CSDC du Centre-Est de l'Ontario,796656,École élémentaire catholique Notre-Place,Ottawa,,45.44741,-75.4844,,,,,,92.0,100.0,88.0,,,,,
B67334,CSDC du Centre-Est de l'Ontario,688762,École élémentaire catholique Pierre-Elliott-Trudeau,Ottawa,442.0,45.2853,-75.7445,53.4,52.5,,9.7,,95.0,97.0,87.0,100.0,96.0,90.0,8.69,47.27
B67334,CSDC du Centre-Est de l'Ontario,705365,École élémentaire catholique Reine-des-Bois,Ottawa,214.0,45.47197,-75.50958,72.4,36.0,,18.2,,61.0,57.0,70.0,89.0,76.0,82.0,6.93,29.32
B67334,CSDC du Centre-Est de l'Ontario,753203,École élémentaire catholique Roger-Saint-Denis,Ottawa,169.0,45.31128,-75.88231,59.2,50.9,,26.6,,67.0,71.0,67.0,83.0,83.0,83.0,11.15,51.01
B67334,CSDC du Centre-Est de l'Ontario,860573,École élémentaire catholique Sainte-Anne,Ottawa,188.0,45.43258,-75.68202,89.9,20.7,19.1,28.7,,88.0,88.0,88.0,83.0,47.0,47.0,41.87,11.16
B67334,CSDC du Centre-Est de l'Ontario,709387,École élémentaire catholique Sainte-Bernadette,Ottawa,354.0,45.35191,-75.62319000000001,57.1,57.1,,9.9,,62.0,48.0,42.0,91.0,86.0,86.0,14.53,44.98
B67334,CSDC du Centre-Est de l'Ontario,861871,École élémentaire catholique Sainte-Geneviève,Ottawa,586.0,45.389829999999996,-75.63128,67.6,44.9,2.0,7.3,,88.0,77.0,82.0,99.0,93.0,88.0,18.03,28.91
B67334,CSDC du Centre-Est de l'Ontario,733402,École élémentaire catholique Sainte-Kateri,Ottawa,348.0,45.24559,-75.73666999999999,52.3,56.9,,6.0,,96.0,98.0,84.0,100.0,98.0,93.0,5.86,57.83
B67334,CSDC du Centre-Est de l'Ontario,730980,École élémentaire catholique Sainte-Marguerite-Bourgeoys,Merrickville-Wolford,151.0,44.91404,-75.84142,41.7,59.6,,15.9,,100.0,100.0,100.0,100.0,88.0,81.0,9.35,16.31
B67334,CSDC du Centre-Est de l'Ontario,761251,"École élémentaire catholique Sainte-Marguerite-Bourgeoys, Kemptville",North Grenville,,45.00714,-75.63873000000001,,,,,,,,,,,,,
B67334,CSDC du Centre-Est de l'Ontario,709646,École élémentaire catholique Sainte-Marie,Ottawa,178.0,45.43201,-75.56631999999999,72.5,32.0,,15.2,,94.0,88.0,100.0,91.0,86.0,77.0,14.01,37.03
B67334,CSDC du Centre-Est de l'Ontario,740845,École élémentaire catholique Sainte-Thérèse-d'Avila,Ottawa,129.0,45.181709999999995,-75.35528000000001,46.5,54.3,,10.1,,92.0,100.0,85.0,92.0,58.0,75.0,8.26,11.99
B67334,CSDC du Centre-Est de l'Ontario,793027,École élémentaire catholique Saint-François-d'Assise,Ottawa,329.0,45.40242,-75.72372,63.2,43.5,4.6,16.4,,95.0,90.0,80.0,95.0,86.0,82.0,21.56,33.07
B67334,CSDC du Centre-Est de l'Ontario,701971,École élémentaire catholique Saint-Guillaume,Ottawa,204.0,45.35568,-75.3537,88.2,13.2,,18.1,,97.0,94.0,87.0,100.0,100.0,92.0,6.28,19.13
B67334,CSDC du Centre-Est de l'Ontario,156159,École élémentaire catholique Saint-Jean-Paul II,Ottawa,344.0,45.2693,-75.9045,51.7,51.7,,8.1,,89.0,86.0,89.0,95.0,90.0,88.0,3.96,56.96
B67334,CSDC du Centre-Est de l'Ontario,703095,École élémentaire catholique Saint-Joseph d'Orléans,Ottawa,346.0,45.465740000000004,-75.52141,79.8,26.9,,13.6,,82.0,82.0,71.0,94.0,81.0,81.0,10.95,29.04
B67334,CSDC du Centre-Est de l'Ontario,752625,École élémentaire catholique Saint-Rémi,Ottawa,409.0,45.3278,-75.92347,54.8,52.6,,17.4,,95.0,97.0,97.0,96.0,90.0,92.0,6.97,56.72
B67334,CSDC du Centre-Est de l'Ontario,861480,École élémentaire catholique Terre-des-Jeunes,Ottawa,528.0,45.352209,-75.768114,63.6,47.0,6.4,17.8,,86.0,85.0,74.0,97.0,97.0,86.0,22.39,27.5
B67334,CSDC du Centre-Est de l'Ontario,767978,École intermédiaire catholique Académie catholique Ange-Gabriel,Brockville,45.0,44.6115,-75.71805,44.4,57.8,,,,,,,,,,,
B67334,CSDC du Centre-Est de l'Ontario,705276,École intermédiaire catholique Béatrice-Desloges,Ottawa,532.0,45.4686,-75.4594,85.3,17.7,,16.7,,,,,,,,6.13,47.69
B67334,CSDC du Centre-Est de l'Ontario,752550,École intermédiaire catholique Franco-Cité,Ottawa,400.0,45.4005,-75.642,76.5,44.8,5.5,18.0,,,,,,,,21.6,33.23
B67334,CSDC du Centre-Est de l'Ontario,750107,École intermédiaire catholique Franco-Ouest,Ottawa,274.0,45.315529999999995,-75.83273,65.7,46.7,4.7,27.7,,,,,,,,17.87,38.23
B67334,CSDC du Centre-Est de l'Ontario,752576,École intermédiaire catholique Garneau,Ottawa,418.0,45.4654,-75.525,88.5,21.3,,17.5,,,,,,,,8.3,39.83
B67334,CSDC du Centre-Est de l'Ontario,696030,École intermédiaire catholique Jeanne-Lajoie,Pembroke,105.0,45.83532,-77.15033000000001,60.0,41.0,,,,,,,,,,10.32,17.9
B67334,CSDC du Centre-Est de l'Ontario,705241,École intermédiaire catholique Marie-Rivier,Kingston,83.0,44.27005,-76.52319,61.4,39.8,,19.3,,,,,,,,,36.2
B67334,CSDC du Centre-Est de l'Ontario,752899,École intermédiaire catholique Mer Bleue,Ottawa,,45.43591,-75.50284,,,,,,,,,,,,,
B67334,CSDC du Centre-Est de l'Ontario,685986,École intermédiaire catholique Paul-Desmarais,Ottawa,152.0,45.27385,-75.89689,63.8,38.2,,23.7,,,,,,,,,51.01
B67334,CSDC du Centre-Est de l'Ontario,718973,École intermédiaire catholique Pierre-Savard,Ottawa,313.0,45.27313,-75.73751,60.1,42.8,,12.1,,,,,,,,6.35,52.45
B67334,CSDC du Centre-Est de l'Ontario,751120,École intermédiaire catholique Samuel-Genest,Ottawa,389.0,45.442440000000005,-75.62879000000001,85.9,28.3,8.7,30.1,,,,,,,,27.28,18.85
B29122,CSDC du Nouvel-Ontario,871029,École Alliance St-Joseph,Greater Sudbury,426.0,46.58498,-81.19807,81.7,18.5,,16.4,,80.0,72.0,80.0,93.0,86.0,79.0,12.15,7.81
B29122,CSDC du Nouvel-Ontario,705970,École élémentaire catholique Jean-Paul II,Greater Sudbury,484.0,46.60967,-81.01436,77.9,22.3,,13.4,,100.0,89.0,100.0,98.0,98.0,95.0,6.51,17.64
B29122,CSDC du Nouvel-Ontario,750518,École élémentaire catholique Trillium,Chapleau,23.0,47.84075,-83.41011999999999,,60.9,,,,,,,,,,,
B29122,CSDC du Nouvel-Ontario,774379,École Notre-Dame-du-Sault,Sault Ste. Marie,261.0,46.53269,-84.33583,31.4,70.1,,13.4,,57.0,51.0,37.0,78.0,70.0,70.0,16.06,11.17
B29122,CSDC du Nouvel-Ontario,717258,École Saint Nom de Jésus,Hornepayne,26.0,49.21291,-84.77025,,80.8,,,,,,,,,,,
B29122,CSDC du Nouvel-Ontario,809390,École Saint-Joseph,Michipicoten,143.0,47.99216,-84.77759,35.0,65.0,,11.2,,92.0,100.0,75.0,100.0,92.0,100.0,18.51,
B29122,CSDC du Nouvel-Ontario,705080,École séparée élémentaire l'Horizon,Greater Sudbury,,46.59541,-81.00886,,,,,,,,,,,,,
B29122,CSDC du Nouvel-Ontario,707449,École séparée Félix-Ricard,Greater Sudbury,304.0,46.52156,-80.96866,80.9,21.4,,11.2,,81.0,58.0,65.0,97.0,88.0,97.0,18.02,15.87
B29122,CSDC du Nouvel-Ontario,738379,École séparée Georges-Vanier,Elliot Lake,75.0,46.38312,-82.66003,65.3,34.7,,,,,,,,,,21.46,
B29122,CSDC du Nouvel-Ontario,737070,École séparée Notre-Dame,Greater Sudbury,285.0,46.65142,-80.94651999999999,80.4,20.0,,10.5,,95.0,95.0,70.0,87.0,87.0,61.0,9.47,13.9
B29122,CSDC du Nouvel-Ontario,738506,École séparée Notre-Dame-de-la-Merci,Greater Sudbury,144.0,46.49427,-80.85027,56.9,43.1,,18.8,,100.0,73.0,91.0,92.0,67.0,92.0,8.78,
B29122,CSDC du Nouvel-Ontario,754757,École séparée Sacré-Coeur,Chapleau,118.0,47.84527,-83.39206999999999,37.3,62.7,,8.5,,,,,73.0,73.0,73.0,16.88,
B29122,CSDC du Nouvel-Ontario,774480,École séparée Saint-Antoine,French River,119.0,46.135870000000004,-80.42915,76.5,23.5,,15.1,,86.0,64.0,100.0,73.0,64.0,36.0,13.86,
B29122,CSDC du Nouvel-Ontario,775169,École séparée Saint-Augustin,Greater Sudbury,254.0,46.55088,-80.88274,54.3,46.5,,5.1,,52.0,44.0,36.0,85.0,81.0,58.0,8.04,9.16
B29122,CSDC du Nouvel-Ontario,687022,École séparée Saint-Charles-Borromée,St.-Charles,26.0,46.3646,-80.41979,46.2,53.8,,38.5,,,,,,,,,
B29122,CSDC du Nouvel-Ontario,786470,École séparée Saint-Denis,Greater Sudbury,399.0,46.47845,-81.00690999999999,88.7,13.5,,11.0,,78.0,78.0,83.0,93.0,72.0,77.0,13.5,31.9
B29122,CSDC du Nouvel-Ontario,787329,École séparée Saint-Dominique,Greater Sudbury,169.0,46.525459999999995,-80.92257,74.6,25.4,,11.2,,73.0,73.0,36.0,94.0,94.0,69.0,17.07,19.05
B29122,CSDC du Nouvel-Ontario,860700,École séparée Sainte-Anne,The North Shore,30.0,46.19064,-82.34765,,90.0,,,,,,,,,,,
B29122,CSDC du Nouvel-Ontario,862886,École séparée Sainte-Marie,Greater Sudbury,342.0,46.5525,-81.11529,87.4,12.6,,12.6,,82.0,72.0,75.0,86.0,81.0,81.0,8.65,17.99
B29122,CSDC du Nouvel-Ontario,762946,École séparée Sainte-Thérèse,Greater Sudbury,162.0,46.65442,-81.0023,81.5,19.1,,11.7,,,,,96.0,100.0,92.0,,23.89
B29122,CSDC du Nouvel-Ontario,761125,École séparée Saint-Joseph,Greater Sudbury,152.0,46.650009999999995,-80.99319,84.2,16.4,,,,92.0,84.0,92.0,,,,,22.01
